Year,"Fuel Type",State,"Number of Vehicles","Fuel Consumed","Weight Class","Vehicle Type","Engine Configuration","Fleet Estimates",ST
2011,"Liquefied Petroleum Gas (LPG)",Wisconsin,1,2,"Medium Duty",Trucks,Dedicated,"Natural Gas Providers",WI
2011,"Liquefied Petroleum Gas (LPG)",Florida,2,7,"Heavy Duty",Trucks,Dedicated,"Natural Gas Providers",FL
2011,"Liquefied Petroleum Gas (LPG)",Illinois,1,2,"Medium Duty",Trucks,Dedicated,"Natural Gas Providers",IL
2011,"Liquefied Petroleum Gas (LPG)",Indiana,4,14,"Heavy Duty",Trucks,Dedicated,"Natural Gas Providers",IN
2011,"Liquefied Petroleum Gas (LPG)",Indiana,4,3,"Light Duty",Pickups,Dedicated,"Natural Gas Providers",IN
2011,"Liquefied Petroleum Gas (LPG)",Indiana,10,17,"Medium Duty",Trucks,Dedicated,"Natural Gas Providers",IN
2011,"Liquefied Petroleum Gas (LPG)",Kansas,1,1,"Light Duty",Pickups,Dedicated,"Natural Gas Providers",KS
2011,"Liquefied Petroleum Gas (LPG)",Kansas,3,5,"Medium Duty",Trucks,Dedicated,"Natural Gas Providers",KS
2011,"Liquefied Petroleum Gas (LPG)",Michigan,4,14,"Heavy Duty",Trucks,Dedicated,"Natural Gas Providers",MI
2011,"Liquefied Petroleum Gas (LPG)",Michigan,3,3,"Medium Duty",Pickups,Dedicated,"Natural Gas Providers",MI
2011,"Liquefied Petroleum Gas (LPG)",Mississippi,1,2,"Medium Duty",Trucks,Dedicated,"Natural Gas Providers",MS
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",17,61,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",NM
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",2,1,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",NM
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",28,18,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",NM
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",2,2,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",NM
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",48,58,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NM
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",18,31,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",NM
2011,"Liquefied Petroleum Gas (LPG)",Nevada,7,25,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",NV
2011,"Liquefied Petroleum Gas (LPG)",Nevada,2,1,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",NV
2011,"Liquefied Petroleum Gas (LPG)",Nevada,1,1,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",NV
2011,"Liquefied Petroleum Gas (LPG)",Nevada,24,41,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",NV
2011,"Liquefied Petroleum Gas (LPG)","New York",1,3,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NY
2011,"Liquefied Petroleum Gas (LPG)","New York",34,122,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",NY
2011,"Liquefied Petroleum Gas (LPG)","New York",2,1,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Propane Fuel Providers",NY
2011,"Liquefied Petroleum Gas (LPG)","New York",6,3,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",NY
2011,"Liquefied Petroleum Gas (LPG)","New York",23,17,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",NY
2011,"Liquefied Petroleum Gas (LPG)","New York",1,1,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NY
2011,"Liquefied Petroleum Gas (LPG)","New York",1,1,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",NY
2011,"Liquefied Petroleum Gas (LPG)","New York",6,7,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NY
2011,"Liquefied Petroleum Gas (LPG)","New York",26,45,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",NY
2011,"Liquefied Petroleum Gas (LPG)",Ohio,6,17,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",OH
2011,"Liquefied Petroleum Gas (LPG)",Ohio,103,371,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",OH
2011,"Liquefied Petroleum Gas (LPG)",Ohio,10,4,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",OH
2011,"Liquefied Petroleum Gas (LPG)",Ohio,31,22,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",OH
2011,"Liquefied Petroleum Gas (LPG)",Ohio,2,1,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",OH
2011,"Liquefied Petroleum Gas (LPG)",Ohio,30,33,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",OH
2011,"Liquefied Petroleum Gas (LPG)",Ohio,17,20,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",OH
2011,"Liquefied Petroleum Gas (LPG)",Ohio,29,50,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",OH
2011,"Liquefied Petroleum Gas (LPG)",Oklahoma,8,23,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",OK
2011,"Liquefied Petroleum Gas (LPG)",Oklahoma,14,50,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",OK
2011,"Liquefied Petroleum Gas (LPG)",Oklahoma,6,3,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",OK
2011,"Liquefied Petroleum Gas (LPG)",Oklahoma,14,10,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",OK
2011,"Liquefied Petroleum Gas (LPG)",Oklahoma,1,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",OK
2011,"Liquefied Petroleum Gas (LPG)",Oklahoma,5,3,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",OK
2011,"Liquefied Petroleum Gas (LPG)",Oklahoma,12,8,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",OK
2011,"Liquefied Petroleum Gas (LPG)",Oklahoma,1,1,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",OK
2011,"Liquefied Petroleum Gas (LPG)",Oklahoma,126,216,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",OK
2011,"Liquefied Petroleum Gas (LPG)",Oregon,1,3,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",OR
2011,"Liquefied Petroleum Gas (LPG)",Oregon,9,32,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",OR
2011,"Liquefied Petroleum Gas (LPG)",Oregon,2,1,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Propane Fuel Providers",OR
2011,"Liquefied Petroleum Gas (LPG)",Oregon,1,1,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",OR
2011,"Liquefied Petroleum Gas (LPG)",Oregon,1,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",OR
2011,"Liquefied Petroleum Gas (LPG)",Oregon,4,3,"Light Duty",SUVs,Dedicated,"Propane Fuel Providers",OR
2011,"Liquefied Petroleum Gas (LPG)",Oregon,5,3,"Medium Duty",Pickups,Non-dedicated,"Propane Fuel Providers",OR
2011,"Liquefied Petroleum Gas (LPG)",Oregon,1,1,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",OR
2011,"Liquefied Petroleum Gas (LPG)",Oregon,1,1,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",OR
2011,"Liquefied Petroleum Gas (LPG)",Oregon,2,3,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",OR
2011,"Liquefied Petroleum Gas (LPG)",Pennsylvania,1,3,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",PA
2011,"Liquefied Petroleum Gas (LPG)",Pennsylvania,39,140,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",PA
2011,"Liquefied Petroleum Gas (LPG)",Pennsylvania,1,0,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",PA
2011,"Liquefied Petroleum Gas (LPG)",Pennsylvania,1,1,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",PA
2011,"Liquefied Petroleum Gas (LPG)",Oklahoma,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",OK
2011,"Liquefied Petroleum Gas (LPG)",Oregon,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",OR
2011,"Liquefied Petroleum Gas (LPG)",Pennsylvania,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",PA
2011,"Liquefied Petroleum Gas (LPG)","Rhode Island",0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",RI
2011,"Liquefied Petroleum Gas (LPG)","South Carolina",0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",SC
2011,"Liquefied Petroleum Gas (LPG)","South Dakota",0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",SD
2011,"Liquefied Petroleum Gas (LPG)",Tennessee,2,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",TN
2011,"Liquefied Petroleum Gas (LPG)",Tennessee,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",TN
2011,"Liquefied Petroleum Gas (LPG)",Texas,1,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",TX
2011,"Liquefied Petroleum Gas (LPG)",Utah,39,176,"Heavy Duty",Buses,Dedicated,"Federal Agencies",UT
2011,"Liquefied Petroleum Gas (LPG)",Utah,1,1,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",UT
2011,"Liquefied Petroleum Gas (LPG)",Utah,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",UT
2011,"Liquefied Petroleum Gas (LPG)",Virginia,1,0,"Heavy Duty",Trucks,Non-dedicated,"Federal Agencies",VA
2011,"Liquefied Petroleum Gas (LPG)",Virginia,6,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",VA
2011,"Liquefied Petroleum Gas (LPG)",Virginia,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",VA
2011,"Liquefied Petroleum Gas (LPG)",Virginia,1,0,"Medium Duty",Trucks,Non-dedicated,"Federal Agencies",VA
2011,"Liquefied Petroleum Gas (LPG)",Vermont,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",VT
2011,"Liquefied Petroleum Gas (LPG)",Washington,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",WA
2011,"Liquefied Petroleum Gas (LPG)",Wisconsin,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",WI
2011,"Liquefied Petroleum Gas (LPG)","West Virginia",2,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",WV
2011,"Liquefied Petroleum Gas (LPG)","West Virginia",0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",WV
2011,"Liquefied Petroleum Gas (LPG)",Wyoming,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",WY
2011,"Liquefied Petroleum Gas (LPG)",Alabama,2,7,"Heavy Duty",Trucks,Dedicated,"Natural Gas Providers",AL
2011,"Liquefied Petroleum Gas (LPG)",Illinois,2,7,"Heavy Duty",Trucks,Dedicated,"Natural Gas Providers",IL
2011,"Liquefied Petroleum Gas (LPG)",Minnesota,1,1,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",MN
2011,"Liquefied Petroleum Gas (LPG)",Colorado,5,5,"Light Duty",Trucks,Dedicated,"Propane Fuel Providers",CO
2011,"Liquefied Petroleum Gas (LPG)",Colorado,3,3,"Medium Duty",Pickups,Dedicated,"Propane Fuel Providers",CO
2011,"Liquefied Petroleum Gas (LPG)",Colorado,10,12,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",CO
2011,"Liquefied Petroleum Gas (LPG)",Colorado,33,57,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",CO
2011,"Liquefied Petroleum Gas (LPG)","West Virginia",6,10,"Medium Duty",Trucks,Dedicated,"Propane Fuel Providers",WV
2011,"Liquefied Petroleum Gas (LPG)",Wyoming,2,6,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",WY
2011,"Liquefied Petroleum Gas (LPG)",Wyoming,11,40,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",WY
2011,"Liquefied Petroleum Gas (LPG)",Tennessee,4,14,"Heavy Duty",Trucks,Dedicated,"Natural Gas Providers",TN
2011,"Liquefied Petroleum Gas (LPG)",Mississippi,3,11,"Heavy Duty",Trucks,Dedicated,"Natural Gas Providers",MS
2011,"Liquefied Petroleum Gas (LPG)",Texas,169,73,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,2,1,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,43,28,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,3,2,"Light Duty",Pickups,Dedicated,"Natural Gas Providers",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,1,1,"Light Duty",Trucks,Dedicated,"Natural Gas Providers",TX
2011,"Liquefied Petroleum Gas (LPG)",Georgia,4,12,"Heavy Duty",Trucks,Non-dedicated,"Propane Fuel Providers",GA
2011,"Liquefied Petroleum Gas (LPG)",Georgia,204,734,"Heavy Duty",Trucks,Dedicated,"Propane Fuel Providers",GA
2011,"Liquefied Petroleum Gas (LPG)",Georgia,11,5,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",GA
2011,"Liquefied Petroleum Gas (LPG)",Georgia,12,9,"Light Duty",Pickups,Dedicated,"Propane Fuel Providers",GA
2011,"Liquefied Petroleum Gas (LPG)",Louisiana,2,1,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",LA
2011,"Liquefied Petroleum Gas (LPG)",Minnesota,1,4,"Heavy Duty",Trucks,Dedicated,"Electricity Providers",MN
2011,"Liquefied Petroleum Gas (LPG)","North Carolina",3,0,"Light Duty","Low Speed Vehicles",Dedicated,"Electricity Providers",NC
2011,"Liquefied Petroleum Gas (LPG)","North Carolina",1,2,"Medium Duty",Trucks,Dedicated,"Electricity Providers",NC
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",5,2,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",NM
2011,"Liquefied Petroleum Gas (LPG)","South Carolina",7,3,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",SC
2011,"Liquefied Petroleum Gas (LPG)",Texas,27,162,"Heavy Duty",Buses,Dedicated,"Electricity Providers",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,4,2,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",TX
2011,"Liquefied Petroleum Gas (LPG)",Alabama,5,18,"Heavy Duty",Trucks,Dedicated,"Electricity Providers",AL
2011,"Liquefied Petroleum Gas (LPG)",Arkansas,2,1,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",AR
2011,"Liquefied Petroleum Gas (LPG)",Arizona,10,1,"Light Duty","Low Speed Vehicles",Dedicated,"Electricity Providers",AZ
2011,"Liquefied Petroleum Gas (LPG)",Arizona,56,24,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",AZ
2011,"Liquefied Petroleum Gas (LPG)",California,1,4,"Heavy Duty",Trucks,Dedicated,"Electricity Providers",CA
2011,"Liquefied Petroleum Gas (LPG)",California,15,7,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",CA
2011,"Liquefied Petroleum Gas (LPG)",California,12,13,"Medium Duty",Pickups,Dedicated,"Electricity Providers",CA
2011,"Liquefied Petroleum Gas (LPG)",California,3,5,"Medium Duty",Trucks,Dedicated,"Electricity Providers",CA
2011,"Liquefied Petroleum Gas (LPG)",Colorado,1,1,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",CO
2011,"Liquefied Petroleum Gas (LPG)",Georgia,2,1,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",GA
2011,"Liquefied Petroleum Gas (LPG)",Georgia,10,4,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",GA
2011,"Liquefied Petroleum Gas (LPG)",Hawaii,1,4,"Heavy Duty",Trucks,Dedicated,"Electricity Providers",HI
2011,"Liquefied Petroleum Gas (LPG)",Alabama,2,3,"Medium Duty",Trucks,Dedicated,"Natural Gas Providers",AL
2011,"Liquefied Petroleum Gas (LPG)",Arizona,1,1,"Light Duty",Trucks,Non-dedicated,"State Agencies",AZ
2011,"Liquefied Petroleum Gas (LPG)",California,1,1,"Heavy Duty",Buses,Non-dedicated,"State Agencies",CA
2011,"Liquefied Petroleum Gas (LPG)",California,2,4,"Heavy Duty",Trucks,Non-dedicated,"State Agencies",CA
2011,"Liquefied Petroleum Gas (LPG)",California,1031,241,"Light Duty",Pickups,Non-dedicated,"State Agencies",CA
2011,"Liquefied Petroleum Gas (LPG)",California,37,22,"Light Duty",Trucks,Non-dedicated,"State Agencies",CA
2011,"Liquefied Petroleum Gas (LPG)",California,1,1,"Light Duty",Trucks,Dedicated,"State Agencies",CA
2011,"Liquefied Petroleum Gas (LPG)",California,19,23,"Medium Duty",Trucks,Non-dedicated,"State Agencies",CA
2011,"Liquefied Petroleum Gas (LPG)",Colorado,1,0,"Light Duty",Pickups,Non-dedicated,"State Agencies",CO
2011,"Liquefied Petroleum Gas (LPG)",Colorado,1,0,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",CO
2011,"Liquefied Petroleum Gas (LPG)",Florida,95,22,"Light Duty",Pickups,Non-dedicated,"State Agencies",FL
2011,"Liquefied Petroleum Gas (LPG)",Massachusetts,2,2,"Medium Duty",Pickups,Dedicated,"State Agencies",MA
2011,"Liquefied Petroleum Gas (LPG)",Maine,1,0,"Light Duty",Pickups,Non-dedicated,"State Agencies",ME
2011,"Liquefied Petroleum Gas (LPG)",Michigan,3,0,"Light Duty","Low Speed Vehicles",Dedicated,"State Agencies",MI
2011,"Liquefied Petroleum Gas (LPG)",Michigan,5,1,"Light Duty",Pickups,Non-dedicated,"State Agencies",MI
2011,"Liquefied Petroleum Gas (LPG)",Missouri,14,3,"Light Duty",Pickups,Non-dedicated,"State Agencies",MO
2011,"Liquefied Petroleum Gas (LPG)",Missouri,7,8,"Medium Duty",Trucks,Non-dedicated,"State Agencies",MO
2011,"Liquefied Petroleum Gas (LPG)","North Carolina",121,28,"Light Duty",Pickups,Non-dedicated,"State Agencies",NC
2011,"Liquefied Petroleum Gas (LPG)","New Jersey",6,1,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",NJ
2011,"Liquefied Petroleum Gas (LPG)","New Jersey",18,4,"Light Duty",Pickups,Non-dedicated,"State Agencies",NJ
2011,"Liquefied Petroleum Gas (LPG)","New Jersey",5,1,"Light Duty","Vans (Minivans)",Non-dedicated,"State Agencies",NJ
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",1,2,"Light Duty","Automobiles (Fullsize)",Dedicated,"State Agencies",NM
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",79,18,"Light Duty",Pickups,Non-dedicated,"State Agencies",NM
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",7,5,"Medium Duty",Pickups,Non-dedicated,"State Agencies",NM
2011,"Liquefied Petroleum Gas (LPG)",Nevada,2,0,"Light Duty",Pickups,Non-dedicated,"State Agencies",NV
2011,"Liquefied Petroleum Gas (LPG)",Nevada,75,29,"Light Duty",Pickups,Dedicated,"State Agencies",NV
2011,"Liquefied Petroleum Gas (LPG)","New York",3,1,"Light Duty",Pickups,Non-dedicated,"State Agencies",NY
2011,"Liquefied Petroleum Gas (LPG)","New York",2,1,"Medium Duty",Pickups,Non-dedicated,"State Agencies",NY
2011,"Liquefied Petroleum Gas (LPG)",Ohio,3,2,"Medium Duty",Pickups,Non-dedicated,"State Agencies",OH
2011,"Liquefied Petroleum Gas (LPG)","South Carolina",2,3,"Heavy Duty",Buses,Non-dedicated,"State Agencies",SC
2011,"Liquefied Petroleum Gas (LPG)","South Carolina",5,1,"Light Duty",Pickups,Non-dedicated,"State Agencies",SC
2011,"Liquefied Petroleum Gas (LPG)","South Carolina",50,33,"Medium Duty",Pickups,Non-dedicated,"State Agencies",SC
2011,"Liquefied Petroleum Gas (LPG)",Texas,1,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"State Agencies",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,32,7,"Light Duty",Pickups,Non-dedicated,"State Agencies",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,1,0,"Light Duty",SUVs,Non-dedicated,"State Agencies",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,7,5,"Medium Duty",Pickups,Non-dedicated,"State Agencies",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,5,6,"Medium Duty",Trucks,Non-dedicated,"State Agencies",TX
2011,"Liquefied Petroleum Gas (LPG)",Vermont,1,0,"Light Duty",Pickups,Non-dedicated,"State Agencies",VT
2011,"Liquefied Petroleum Gas (LPG)",Arizona,8,2,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",AZ
2011,"Liquefied Petroleum Gas (LPG)",Arizona,57,20,"Light Duty","Vans (Minivans)",Dedicated,"Transit Agencies",AZ
2011,"Liquefied Petroleum Gas (LPG)",Arizona,5,3,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",AZ
2011,"Liquefied Petroleum Gas (LPG)",California,10,55,"Heavy Duty",Buses,Dedicated,"Transit Agencies",CA
2011,"Liquefied Petroleum Gas (LPG)",California,8,48,"Heavy Duty",Buses,Dedicated,"Transit Agencies",CA
2011,"Liquefied Petroleum Gas (LPG)",Colorado,24,29,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",CO
2011,"Liquefied Petroleum Gas (LPG)",Maine,34,187,"Heavy Duty",Buses,Dedicated,"Transit Agencies",ME
2011,"Liquefied Petroleum Gas (LPG)",Minnesota,1,1,"Light Duty",Trucks,Dedicated,"Transit Agencies",MN
2011,"Liquefied Petroleum Gas (LPG)",Tennessee,1,6,"Heavy Duty",Buses,Dedicated,"Transit Agencies",TN
2011,"Liquefied Petroleum Gas (LPG)",Texas,19,105,"Heavy Duty",Buses,Dedicated,"Transit Agencies",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,21,4,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,8,2,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,8,5,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",TX
2011,"Liquefied Petroleum Gas (LPG)",Texas,5,9,"Medium Duty",Trucks,Dedicated,"Transit Agencies",TX
2011,"Liquefied Petroleum Gas (LPG)",Mississippi,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MS
2011,"Liquefied Petroleum Gas (LPG)",Montana,1,0,"Heavy Duty",Buses,Dedicated,"Federal Agencies",MT
2011,"Liquefied Petroleum Gas (LPG)",Montana,1,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",MT
2011,"Liquefied Petroleum Gas (LPG)",Montana,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",MT
2011,"Liquefied Petroleum Gas (LPG)","North Carolina",0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",NC
2011,"Liquefied Petroleum Gas (LPG)","North Dakota",0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",ND
2011,"Liquefied Petroleum Gas (LPG)",Nebraska,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",NE
2011,"Liquefied Petroleum Gas (LPG)","New Hampshire",0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",NH
2011,"Liquefied Petroleum Gas (LPG)","New Jersey",2,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",NJ
2011,"Liquefied Petroleum Gas (LPG)","New Mexico",0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",NM
2011,"Liquefied Petroleum Gas (LPG)",Nevada,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",NV
2011,"Liquefied Petroleum Gas (LPG)",Ohio,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",OH
2011,"Liquefied Petroleum Gas (LPG)",Oklahoma,2,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",OK
2011,"Liquefied Petroleum Gas (LPG)",Colorado,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",CO
2011,"Liquefied Petroleum Gas (LPG)",Colorado,1,0,"Medium Duty",Trucks,Dedicated,"Federal Agencies",CO
2011,"Liquefied Petroleum Gas (LPG)",Connecticut,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",CT
2011,"Liquefied Petroleum Gas (LPG)","District of Columbia",0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",DC
2011,"Liquefied Petroleum Gas (LPG)",Delaware,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",DE
2011,"Liquefied Petroleum Gas (LPG)",Florida,30,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",FL
2011,"Liquefied Petroleum Gas (LPG)",Florida,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",FL
2011,"Liquefied Petroleum Gas (LPG)",Georgia,1,0,"Heavy Duty",Buses,Non-dedicated,"Federal Agencies",GA
2011,"Liquefied Petroleum Gas (LPG)",Georgia,1,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",GA
2011,"Liquefied Petroleum Gas (LPG)",Georgia,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",GA
2011,"Liquefied Petroleum Gas (LPG)",Hawaii,2,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",HI
2011,"Liquefied Petroleum Gas (LPG)",Hawaii,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",HI
2011,"Liquefied Petroleum Gas (LPG)",Iowa,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",IA
2011,"Liquefied Petroleum Gas (LPG)",Idaho,2,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",ID
2011,"Liquefied Petroleum Gas (LPG)",Idaho,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",ID
2011,"Liquefied Petroleum Gas (LPG)",Illinois,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",IL
2011,"Liquefied Petroleum Gas (LPG)",Indiana,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",IN
2011,"Liquefied Petroleum Gas (LPG)",Alaska,1,0,"Heavy Duty",Trucks,Non-dedicated,"Federal Agencies",AK
2011,"Liquefied Petroleum Gas (LPG)",Alaska,3,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",AK
2011,"Liquefied Petroleum Gas (LPG)",Alaska,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",AK
2011,"Liquefied Petroleum Gas (LPG)",Alabama,1,0,"Light Duty",Pickups,Non-dedicated,"Federal Agencies",AL
2011,"Liquefied Petroleum Gas (LPG)",Alabama,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",AL
2011,"Liquefied Petroleum Gas (LPG)",Arkansas,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Federal Agencies",AR
