Year,"Fuel Type",State,"Number of Vehicles","Fuel Consumed","Weight Class","Vehicle Type","Engine Configuration","Fleet Estimates",ST
2013,"Ethanol, 85 percent (E85)",Kansas,21,1,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",KS
2013,"Ethanol, 85 percent (E85)",Kentucky,5,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",KY
2013,"Ethanol, 85 percent (E85)",Louisiana,31,1,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",LA
2013,"Ethanol, 85 percent (E85)",Louisiana,8,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",LA
2013,"Ethanol, 85 percent (E85)",Maryland,2,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",MD
2013,"Ethanol, 85 percent (E85)",Maine,1,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",ME
2013,"Ethanol, 85 percent (E85)",Michigan,1,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",MI
2013,"Ethanol, 85 percent (E85)",Michigan,1,0,"Light Duty",Trucks,Non-dedicated,"Propane Fuel Providers",MI
2013,"Ethanol, 85 percent (E85)",Montana,6,0,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",MT
2013,"Ethanol, 85 percent (E85)",Montana,6,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",MT
2013,"Ethanol, 85 percent (E85)","North Carolina",19,1,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NC
2013,"Ethanol, 85 percent (E85)","North Dakota",17,1,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",ND
2013,"Ethanol, 85 percent (E85)","New Hampshire",7,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NH
2013,"Ethanol, 85 percent (E85)","New Jersey",3,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NJ
2013,"Ethanol, 85 percent (E85)","New Mexico",8,0,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",NM
2013,"Ethanol, 85 percent (E85)",Nevada,3,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NV
2013,"Ethanol, 85 percent (E85)","New York",6,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",NY
2013,"Ethanol, 85 percent (E85)",Ohio,1,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",OH
2013,"Ethanol, 85 percent (E85)",Oklahoma,45,2,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",OK
2013,"Ethanol, 85 percent (E85)",Oklahoma,1,0,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",OK
2013,"Ethanol, 85 percent (E85)",Oklahoma,1,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",OK
2013,"Ethanol, 85 percent (E85)",Oregon,4,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",OR
2013,"Ethanol, 85 percent (E85)",Pennsylvania,20,1,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",PA
2013,"Ethanol, 85 percent (E85)","Rhode Island",1,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",RI
2013,"Ethanol, 85 percent (E85)","South Carolina",5,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",SC
2013,"Ethanol, 85 percent (E85)",Tennessee,8,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",TN
2013,"Ethanol, 85 percent (E85)",Texas,187,15,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",TX
2013,"Ethanol, 85 percent (E85)",Texas,7,1,"Light Duty",SUVs,Non-dedicated,"Propane Fuel Providers",TX
2013,"Ethanol, 85 percent (E85)",Texas,12,1,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",TX
2013,"Ethanol, 85 percent (E85)",Utah,1,0,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",UT
2013,"Ethanol, 85 percent (E85)",Utah,3,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",UT
2013,"Ethanol, 85 percent (E85)",Virginia,4,0,"Light Duty",Pickups,Non-dedicated,"Propane Fuel Providers",VA
2013,"Ethanol, 85 percent (E85)",Vermont,4,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",VT
2013,"Ethanol, 85 percent (E85)",Washington,9,0,"Medium Duty",Trucks,Non-dedicated,"Propane Fuel Providers",WA
2013,"Ethanol, 85 percent (E85)",Texas,33,8,"Medium Duty",Trucks,Non-dedicated,"Natural Gas Providers",TX
2013,"Ethanol, 85 percent (E85)",Utah,4,1,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",UT
2013,"Ethanol, 85 percent (E85)",Utah,1,0,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",UT
2013,"Ethanol, 85 percent (E85)",Utah,2,0,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",UT
2013,"Ethanol, 85 percent (E85)",Virginia,2,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Natural Gas Providers",VA
2013,"Ethanol, 85 percent (E85)",Virginia,3,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",VA
2013,"Ethanol, 85 percent (E85)",Virginia,39,6,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",VA
2013,"Ethanol, 85 percent (E85)",Virginia,3,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",VA
2013,"Ethanol, 85 percent (E85)",Virginia,61,13,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",VA
2013,"Ethanol, 85 percent (E85)",Washington,9,1,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",WA
2013,"Ethanol, 85 percent (E85)",Washington,1,0,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",WA
2013,"Ethanol, 85 percent (E85)",Wyoming,26,4,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",WY
2013,"Ethanol, 85 percent (E85)",Wyoming,2,0,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",WY
2013,"Ethanol, 85 percent (E85)",Georgia,16,3,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",GA
2013,"Ethanol, 85 percent (E85)",Georgia,1,0,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",GA
2013,"Ethanol, 85 percent (E85)",Alabama,31,4,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",AL
2013,"Ethanol, 85 percent (E85)",Alabama,14,2,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",AL
2013,"Ethanol, 85 percent (E85)",Alabama,1,0,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",AL
2013,"Ethanol, 85 percent (E85)",Arkansas,1,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",AR
2013,"Ethanol, 85 percent (E85)",Arkansas,129,21,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",AR
2013,"Ethanol, 85 percent (E85)",Arkansas,5,1,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",AR
2013,"Ethanol, 85 percent (E85)",Arkansas,1,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",AR
2013,"Ethanol, 85 percent (E85)",Arizona,14,2,"Light Duty","Automobiles (Compact)",Non-dedicated,"Natural Gas Providers",AZ
2013,"Ethanol, 85 percent (E85)",Arizona,196,32,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",AZ
2013,"Ethanol, 85 percent (E85)",Arizona,13,2,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",AZ
2013,"Ethanol, 85 percent (E85)",Arizona,56,12,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",AZ
2013,"Ethanol, 85 percent (E85)",California,2,0,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",CA
2013,"Ethanol, 85 percent (E85)",California,25,8,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",CA
2013,"Ethanol, 85 percent (E85)",Colorado,40,6,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Natural Gas Providers",CO
2013,"Ethanol, 85 percent (E85)",Colorado,134,22,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",CO
2013,"Ethanol, 85 percent (E85)",Colorado,9,1,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",CO
2013,"Ethanol, 85 percent (E85)",Colorado,2,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",CO
2013,"Ethanol, 85 percent (E85)",Colorado,65,14,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",CO
2013,"Ethanol, 85 percent (E85)",Florida,5,1,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",FL
2013,"Ethanol, 85 percent (E85)",Florida,3,0,"Medium Duty",Trucks,Non-dedicated,"Natural Gas Providers",FL
2013,"Ethanol, 85 percent (E85)",Maryland,4,1,"Medium Duty",Trucks,Non-dedicated,"Natural Gas Providers",MD
2013,"Ethanol, 85 percent (E85)",Minnesota,17,7,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",MN
2013,"Ethanol, 85 percent (E85)",Minnesota,3,1,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",MN
2013,"Ethanol, 85 percent (E85)",Minnesota,6,2,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",MN
2013,"Ethanol, 85 percent (E85)",Minnesota,26,14,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",MN
2013,"Ethanol, 85 percent (E85)",Missouri,49,8,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",MO
2013,"Ethanol, 85 percent (E85)",Missouri,1,0,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",MO
2013,"Ethanol, 85 percent (E85)",Mississippi,2,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",MS
2013,"Ethanol, 85 percent (E85)",Mississippi,110,18,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",MS
2013,"Ethanol, 85 percent (E85)",Mississippi,8,1,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",MS
2013,"Ethanol, 85 percent (E85)",Mississippi,50,11,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",MS
2013,"Ethanol, 85 percent (E85)",Montana,53,9,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",MT
2013,"Ethanol, 85 percent (E85)",Montana,7,2,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",MT
2013,"Ethanol, 85 percent (E85)","North Carolina",75,12,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",NC
2013,"Ethanol, 85 percent (E85)","North Dakota",21,3,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",ND
2013,"Ethanol, 85 percent (E85)","North Dakota",1,0,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",ND
2013,"Ethanol, 85 percent (E85)","North Dakota",12,3,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",ND
2013,"Ethanol, 85 percent (E85)",Nebraska,10,3,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",NE
2013,"Ethanol, 85 percent (E85)",Nebraska,51,17,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",NE
2013,"Ethanol, 85 percent (E85)","New Jersey",17,3,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",NJ
2013,"Ethanol, 85 percent (E85)","New Jersey",3,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",NJ
2013,"Ethanol, 85 percent (E85)","New Mexico",18,3,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Natural Gas Providers",NM
2013,"Ethanol, 85 percent (E85)","New Mexico",2,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",NM
2013,"Ethanol, 85 percent (E85)","New Mexico",362,59,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",NM
2013,"Ethanol, 85 percent (E85)","New Mexico",6,1,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",NM
2013,"Ethanol, 85 percent (E85)","New Mexico",7,2,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",NM
2013,"Ethanol, 85 percent (E85)","New Mexico",13,2,"Medium Duty",Trucks,Non-dedicated,"Natural Gas Providers",NM
2013,"Ethanol, 85 percent (E85)",Nevada,7,1,"Light Duty","Automobiles (Compact)",Non-dedicated,"Natural Gas Providers",NV
2013,"Ethanol, 85 percent (E85)",Nevada,85,14,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",NV
2013,"Ethanol, 85 percent (E85)","South Dakota",20,2,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",SD
2013,"Ethanol, 85 percent (E85)","South Dakota",24,4,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",SD
2013,"Ethanol, 85 percent (E85)","South Dakota",1,0,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",SD
2013,"Ethanol, 85 percent (E85)",Tennessee,35,4,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",TN
2013,"Ethanol, 85 percent (E85)",Tennessee,132,16,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",TN
2013,"Ethanol, 85 percent (E85)",Tennessee,8,1,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",TN
2013,"Ethanol, 85 percent (E85)",Tennessee,5,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",TN
2013,"Ethanol, 85 percent (E85)",Tennessee,51,8,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",TN
2013,"Ethanol, 85 percent (E85)",Tennessee,12,2,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",TN
2013,"Ethanol, 85 percent (E85)",Texas,565,131,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",TX
2013,"Ethanol, 85 percent (E85)",Texas,68,14,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",TX
2013,"Ethanol, 85 percent (E85)",Texas,559,136,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",TX
2013,"Ethanol, 85 percent (E85)",Texas,286,70,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",TX
2013,"Ethanol, 85 percent (E85)",Texas,28,5,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",TX
2013,"Ethanol, 85 percent (E85)",Texas,1,0,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",TX
2013,"Ethanol, 85 percent (E85)",Virginia,6,1,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",VA
2013,"Ethanol, 85 percent (E85)",Virginia,15,2,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",VA
2013,"Ethanol, 85 percent (E85)",Virginia,430,52,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",VA
2013,"Ethanol, 85 percent (E85)",Virginia,37,5,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",VA
2013,"Ethanol, 85 percent (E85)",Virginia,3,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",VA
2013,"Ethanol, 85 percent (E85)",Washington,2,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Electricity Providers",WA
2013,"Ethanol, 85 percent (E85)",Washington,275,32,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",WA
2013,"Ethanol, 85 percent (E85)",Washington,86,10,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",WA
2013,"Ethanol, 85 percent (E85)",Washington,10,1,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",WA
2013,"Ethanol, 85 percent (E85)",Washington,10,1,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",WA
2013,"Ethanol, 85 percent (E85)",Washington,20,3,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",WA
2013,"Ethanol, 85 percent (E85)",Washington,14,2,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",WA
2013,"Ethanol, 85 percent (E85)",Wisconsin,1,0,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",WI
2013,"Ethanol, 85 percent (E85)","West Virginia",15,2,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",WV
2013,"Ethanol, 85 percent (E85)",Georgia,60,9,"Medium Duty",Trucks,Non-dedicated,"Natural Gas Providers",GA
2013,"Ethanol, 85 percent (E85)",Iowa,5,1,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",IA
2013,"Ethanol, 85 percent (E85)",Illinois,2,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Natural Gas Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,1,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Natural Gas Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,151,21,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,195,32,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,3,0,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,4,1,"Light Duty",Trucks,Non-dedicated,"Natural Gas Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,16,3,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,30,5,"Medium Duty",Trucks,Non-dedicated,"Natural Gas Providers",IL
2013,"Ethanol, 85 percent (E85)",Indiana,7,3,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",IN
2013,"Ethanol, 85 percent (E85)",Indiana,27,11,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",IN
2013,"Ethanol, 85 percent (E85)",Kansas,49,8,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",KS
2013,"Ethanol, 85 percent (E85)",Kansas,2,0,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",KS
2013,"Ethanol, 85 percent (E85)",Kansas,24,5,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",KS
2013,"Ethanol, 85 percent (E85)",Kentucky,1,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",KY
2013,"Ethanol, 85 percent (E85)",Oregon,93,15,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",OR
2013,"Ethanol, 85 percent (E85)",Oregon,12,3,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",OR
2013,"Ethanol, 85 percent (E85)",Oregon,22,3,"Medium Duty",Trucks,Non-dedicated,"Natural Gas Providers",OR
2013,"Ethanol, 85 percent (E85)",Pennsylvania,1,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Natural Gas Providers",PA
2013,"Ethanol, 85 percent (E85)",Pennsylvania,13,2,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",PA
2013,"Ethanol, 85 percent (E85)",Pennsylvania,95,15,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",PA
2013,"Ethanol, 85 percent (E85)",Pennsylvania,13,2,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",PA
2013,"Ethanol, 85 percent (E85)",Pennsylvania,24,5,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",PA
2013,"Ethanol, 85 percent (E85)",Pennsylvania,2,0,"Medium Duty",Trucks,Non-dedicated,"Natural Gas Providers",PA
2013,"Ethanol, 85 percent (E85)","South Carolina",8,1,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",SC
2013,"Ethanol, 85 percent (E85)",Tennessee,33,5,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",TN
2013,"Ethanol, 85 percent (E85)",Tennessee,8,1,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",TN
2013,"Ethanol, 85 percent (E85)",Tennessee,1,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",TN
2013,"Ethanol, 85 percent (E85)",Tennessee,8,2,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",TN
2013,"Ethanol, 85 percent (E85)",Texas,27,6,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",TX
2013,"Ethanol, 85 percent (E85)",Texas,859,209,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",TX
2013,"Ethanol, 85 percent (E85)",Texas,35,9,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",TX
2013,"Ethanol, 85 percent (E85)",Texas,20,4,"Light Duty","Vans (Minivans)",Non-dedicated,"Natural Gas Providers",TX
2013,"Ethanol, 85 percent (E85)",Texas,538,175,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",TX
2013,"Ethanol, 85 percent (E85)",Georgia,3,0,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",GA
2013,"Ethanol, 85 percent (E85)",Georgia,19,2,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",GA
2013,"Ethanol, 85 percent (E85)",Georgia,157,26,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",GA
2013,"Ethanol, 85 percent (E85)",Iowa,62,13,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",IA
2013,"Ethanol, 85 percent (E85)",Iowa,86,21,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",IA
2013,"Ethanol, 85 percent (E85)",Iowa,43,10,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",IA
2013,"Ethanol, 85 percent (E85)",Iowa,18,4,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",IA
2013,"Ethanol, 85 percent (E85)",Iowa,53,17,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",IA
2013,"Ethanol, 85 percent (E85)",Idaho,10,1,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",ID
2013,"Ethanol, 85 percent (E85)",Idaho,21,2,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",ID
2013,"Ethanol, 85 percent (E85)",Idaho,20,2,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",ID
2013,"Ethanol, 85 percent (E85)",Idaho,71,9,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",ID
2013,"Ethanol, 85 percent (E85)",Idaho,46,6,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",ID
2013,"Ethanol, 85 percent (E85)",Idaho,30,5,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",ID
2013,"Ethanol, 85 percent (E85)",Idaho,3,0,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",ID
2013,"Ethanol, 85 percent (E85)",Illinois,2,0,"Heavy Duty",Trucks,Non-dedicated,"Electricity Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,44,10,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,173,37,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,25,6,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,59,12,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,12,4,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",IL
2013,"Ethanol, 85 percent (E85)",Illinois,90,27,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",IL
2013,"Ethanol, 85 percent (E85)",Indiana,185,75,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",IN
2013,"Ethanol, 85 percent (E85)",Indiana,1,0,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",IN
2013,"Ethanol, 85 percent (E85)",Kansas,52,6,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",KS
2013,"Ethanol, 85 percent (E85)",Kansas,221,27,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",KS
2013,"Ethanol, 85 percent (E85)",Kansas,32,3,"Light Duty","Vans (Minivans)",Non-dedicated,"Electricity Providers",KS
2013,"Ethanol, 85 percent (E85)",Kansas,1,0,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",KS
2013,"Ethanol, 85 percent (E85)",Kentucky,2,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",KY
2013,"Ethanol, 85 percent (E85)",Kentucky,341,42,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",KY
2013,"Ethanol, 85 percent (E85)",Kentucky,79,10,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",KY
2013,"Ethanol, 85 percent (E85)",Kentucky,74,12,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",KY
2013,"Ethanol, 85 percent (E85)",Louisiana,6,1,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",LA
2013,"Ethanol, 85 percent (E85)",Louisiana,153,19,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",LA
2013,"Ethanol, 85 percent (E85)",Louisiana,5,1,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",LA
2013,"Ethanol, 85 percent (E85)",Maryland,19,3,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",MD
2013,"Ethanol, 85 percent (E85)",Maine,12,1,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",ME
2013,"Ethanol, 85 percent (E85)",Michigan,59,13,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",MI
2013,"Ethanol, 85 percent (E85)",Michigan,283,69,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",MI
2013,"Ethanol, 85 percent (E85)",Louisiana,1,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Natural Gas Providers",LA
2013,"Ethanol, 85 percent (E85)",Louisiana,121,20,"Light Duty",Pickups,Non-dedicated,"Natural Gas Providers",LA
2013,"Ethanol, 85 percent (E85)",Louisiana,13,2,"Light Duty",SUVs,Non-dedicated,"Natural Gas Providers",LA
2013,"Ethanol, 85 percent (E85)",Louisiana,55,12,"Medium Duty",Pickups,Non-dedicated,"Natural Gas Providers",LA
2013,"Ethanol, 85 percent (E85)",Massachusetts,3,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Natural Gas Providers",MA
2013,"Ethanol, 85 percent (E85)",Oklahoma,7,1,"Light Duty",SUVs,Non-dedicated,"Electricity Providers",OK
2013,"Ethanol, 85 percent (E85)",Oklahoma,2,0,"Medium Duty",Pickups,Non-dedicated,"Electricity Providers",OK
2013,"Ethanol, 85 percent (E85)",Oregon,20,2,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",OR
2013,"Ethanol, 85 percent (E85)",Oregon,3,0,"Medium Duty",Trucks,Non-dedicated,"Electricity Providers",OR
2013,"Ethanol, 85 percent (E85)",Pennsylvania,11,1,"Light Duty","Automobiles (Compact)",Non-dedicated,"Electricity Providers",PA
2013,"Ethanol, 85 percent (E85)",Pennsylvania,4,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Electricity Providers",PA
2013,"Ethanol, 85 percent (E85)",Pennsylvania,11,1,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Electricity Providers",PA
2013,"Ethanol, 85 percent (E85)",Pennsylvania,192,23,"Light Duty",Pickups,Non-dedicated,"Electricity Providers",PA
